id,EDA_mean,BVP_mean,HR_mean,EDA_std,BVP_std,HR_std,head_ty_max,head_ty_min,head_rx_max,head_ry_max,chest_ty_min,chest_ty_max,hand_L_ty_min,hand_L_ty_max,hand_L_y_vel_max,hand_R_ty_min,hand_R_ty_max,hand_R_y_vel_max,player,winner
17,0.1545954128658955,23.16093187882718,12.089214092140871,0.29864349660799583,100.41634822509249,0.10000000000000142,-5.212401035795608539e-01,8.089241203554193849e-01,9.597868879665200081e-01,1.106752828514616427e+00,-8.635893781962089566e-01,8.083839878486093200e-01,-2.396806001173351408e+00,1.087010095223505557e+00,-1.746068757533788540e+00,-1.034192903507018180e+01,7.571981118738263516e-01,-4.933281071464815426e+00,michal,1
18,0.17932616286589553,6.782572503827182,14.459214092140861,0.092495441680590415,17.555471191340892,0.11999999999999744,-1.390542733726829239e+00,-1.060906606634969551e-01,1.214377936874433184e+00,4.025963366505331820e+00,-1.411163226701322326e+00,-6.505682733877798940e-02,-1.151151863923940200e+00,4.075581929017814131e-01,-1.114148061026536851e+00,-4.152605774773232561e+00,1.061735858228457952e+00,-3.904611705278790978e+00,michal,0
19,0.02416991286589558,4.092025628827193,16.369214092140865,0.16549984909962909,118.36501539486865,0.010000000000005116,-5.132850019992970525e-01,1.777724886685634109e+00,1.627576671799661368e+00,1.171415837863188480e+00,-6.775241958542413956e-01,1.786693001130141845e+00,-1.394247934010956591e+00,1.458615608771086869e+00,-1.644505957912756999e+00,-3.012899821286660451e+00,2.636064155734889614e+00,2.103537838155730810e+00,michal,0
20,0.43403541286589553,1.2691350038271836,16.474214092140862,0.11105201229941765,51.923239632796829,0.085000000000000853,3.953519139901081475e-02,6.362865427778521266e-01,6.674307410703347321e-01,6.961653285950119008e-01,1.222222634055675494e-01,6.962491991791236456e-01,-3.452881610752677743e-01,9.632330400410485383e-02,-3.097365725165219796e-01,-8.923749470059775257e-01,3.916376065081595415e-01,7.637637704288667839e-01,michal,1
21,0.27672428786589554,-0.4298493711728366,14.23421409214086,0.048446941799605625,94.440903048142161,0.094999999999998863,-4.518407472562513405e-01,1.044668212707728472e+00,1.656740457069910022e+00,1.309784868341850705e+00,-2.947552728105957143e-01,1.137791520704471759e+00,-7.823062505120239152e+00,2.408340735231845997e+00,4.383958476152024275e+00,-1.542695526674241258e+00,2.972130967632667709e+00,1.472444484003425647e+00,michal,1
22,0.2768842878658956,47.535072503827124,12.664214092140867,0.023247463087063356,148.46228168923918,0.22499999999999432,6.501799432673673962e-04,6.066626943558459661e-01,8.311419593841837816e-01,2.142503656305481674e-01,1.296743122090419087e-01,7.138002914968105683e-01,-4.167693779669648935e-01,1.331818869805072303e-01,2.763817447698965202e-01,-3.784498985444645358e-01,6.814145736449012114e-02,-2.463056232706794524e-01,michal,1
23,0.21405328786589553,5.6599943788271805,8.404214092140862,0.013149042835293154,25.574794327163399,0.17499999999999716,-2.471452976388346656e-01,5.857657111002400052e-01,1.265250393972025433e+00,7.158158435504013983e-01,-2.900176580735445708e-01,5.563631156442110370e-01,-2.641100724365291530e+00,1.273960806471257368e-01,-9.345114524367281739e-01,-1.545537366930261891e+00,1.524109817130626099e-01,4.659977965761941121e-01,michal,0
24,0.23111541286589554,8.97452562882718,-2.525785907859138,0.10179504547496405,97.146249969308471,0.41499999999999915,-3.931247825744384361e+00,1.030954567446234149e+00,3.008567318427750159e+00,1.350361611478003043e+00,-3.639123500873269634e+00,9.125272128691166440e-01,-8.151447353826823061e+00,1.460183078215987029e+00,-5.021273111631431973e+00,-4.491437620433625710e+00,6.428243955749588956e+00,-2.729485157249836202e+00,michal,0
25,0.4762834128658956,-12.607349371172816,-9.620785907859137,0.01538884301206561,65.566264436983587,0.14999999999999858,-4.449542414106614774e-01,1.044193281270098028e+00,1.905470433091586813e+00,3.174093935829186641e+00,-2.427932492533302067e-01,1.128282571552526869e+00,-1.589536186028518205e+00,6.736822332160814497e-01,-1.379096499257161712e+00,-2.827629402445838713e-02,2.827259988585081318e-01,1.918754216103224775e-01,michal,1
29,0.0079182221854305,6.473017131094203,-5.439236842105295,0.0080230436828861891,302.3834443254525,0.14999999999999858,-9.596611869393675276e-01,6.057721979102913545e-01,3.318758501952260520e+00,2.641432153557539131e+00,-8.859961041233958001e-01,7.385168153562986504e-01,-5.233111981776789046e-01,1.263442611859767917e+00,1.209487084910464638e+00,-1.698958337508667205e+00,1.681833082741476471e+00,-1.273195639026131198e+00,thomas,0
30,0.0074378471854305,54.71692338109417,-7.23423684210529,0.0052324920792462745,176.53996488379588,0.10500000000000398,-9.042723080260688384e-01,5.539453047792004536e-01,1.516933340818102272e+00,8.892274632588926808e-01,-8.227211286495517140e-01,2.715498567367340410e-01,-7.886054017270316407e-01,8.203097793779923208e-01,8.988976246077469145e-01,-8.686161383790673707e-01,2.015685307412716121e+00,1.193700918350962592e+00,thomas,1
31,-0.0045701528145695,20.97059525609415,-7.914236842105289,0.00099998030449354358,177.23193114580025,0.024999999999998579,-1.757783467872233052e+00,3.204834490326309737e+00,1.679421376990507753e+00,4.441658937343496150e-01,-2.042193277869783774e+00,2.424028632055390542e+00,-1.033891318832658834e+00,1.911176308943512092e+00,1.345257600064317050e+00,-1.820696629557113866e+00,5.053074895644812159e+00,2.450383161294812151e+00,thomas,1
32,-0.0024889028145695,4.640360881094166,-7.174236842105287,0.0023960972662592397,157.61890199811012,0.064999999999997726,-7.863112122053598219e-01,9.584087903486461224e-01,1.662724732091717117e+00,3.071666588229193806e+00,-8.497643102802562298e-01,1.082541828557442631e+00,-1.052117747718088470e-01,8.602571992016979641e-01,4.893270790638334922e-01,-4.166739300961639914e-01,5.456693018493131930e+00,2.004060628112778186e+00,thomas,1
33,-0.002168777814569499,6.099501506094166,-5.509236842105288,0.0022865523583552594,212.18152874627702,0.070000000000000284,-1.361393816742453522e+00,3.036564371495487635e-01,1.643239700830040340e+00,3.930430481989384828e-01,-1.294847197979204667e+00,3.971050771880444419e-01,-9.077330795394440432e-01,3.865587125443690764e-01,-8.988284715440012507e-01,-4.436586114461247288e-01,5.377491591307641539e-01,5.988986323329734685e-01,thomas,1
34,-0.004730277814569499,44.994501506094146,-6.044236842105292,0.00084730185736843532,83.915933796946021,0.015000000000000568,-8.921615563665643567e-01,3.226536946546484375e-01,3.575343077499207656e+00,7.940079312992253113e-01,-7.210731597894793898e-01,4.966961456996403790e-01,-7.093559906745793286e-01,6.180140169008770945e-01,-6.544184932458183557e-01,-3.985731998168261514e-01,1.230620536145929700e+00,1.046974913781110184e+00,thomas,0
35,-0.0040897778145695,30.53364213109415,-7.3092368421052925,0.0010621490891113167,175.54542117326062,0.019999999999996021,-3.066694509973384442e+00,-3.084114530927768438e-01,2.239728375877798605e+00,8.305517348444032555e-01,-3.266976276350413322e+00,-2.109450135298835405e-01,-4.857149825213235572e-01,4.305861631290648361e-01,-4.240696379092399049e-01,-6.641444518501673500e-01,2.052590827494280123e+00,8.881518864998190210e-01,thomas,1
36,0.002474347185430501,-52.95979536890584,-7.4442368421052905,0.0021182546434210881,278.14230853440938,0.035000000000003695,-5.496766234075013413e-01,5.323359243671592633e-01,9.178759832733124346e-01,3.142309373302279329e+00,-4.150333636793510084e-01,5.178383837076915297e-01,-1.181901926269481429e+00,1.905206094440142328e+00,1.813008923239524561e+00,-3.065462196342516599e-01,7.482757575565006647e-01,6.604334346333817773e-01,thomas,1
37,-0.002168652814569499,15.897001506094139,-5.4342368421052925,0.0034930681691565948,196.67534101898821,0.094999999999998863,-4.705411726128292949e-01,8.647285642766369129e-01,1.543264288299071474e+00,3.022830955310093159e+00,-6.082133980463558798e-01,7.071406551226649961e-01,-4.152941126070588407e-01,1.215796150939052689e+00,6.013089402892011215e-01,-1.219967442464631402e+00,3.895588238934760028e+00,2.199213126775088512e+00,thomas,1
38,-0.0016881528145694996,4.349423381094152,-2.044236842105292,0.0014931445373355522,149.04236013184934,0.21500000000000341,-2.741307108768899159e+00,4.681608138577486034e-01,2.023256367024617752e+00,1.056086096861998724e+00,-3.329020483582964207e+00,4.604474920175795627e-01,-2.071433907328165402e-01,1.522443886608271457e+00,6.553405340957596525e-01,-1.019604903332950396e+00,7.548991506447124245e+00,3.287804358899994561e+00,thomas,1
39,0.009679222185430502,1.093485881094151,1.5907631578947132,0.0048353047150619163,64.532199744070354,0.17000000000000171,-1.053460145870779296e+00,6.343868170273458951e-01,2.060795046190963209e+00,1.552958176748759911e+00,-9.733637894166297100e-01,5.930501251382362948e-01,-1.149399986309051380e+00,1.777618691829518704e+00,2.065993881442161229e+00,-8.256941096473698893e-01,1.117419434546067653e-01,8.725217650917060919e-01,thomas,0
40,0.002154347185430501,11.392079631094164,10.535763157894706,0.0059885671478555709,154.70515875145057,0.375,-1.479889210430489044e+00,3.485968244350497458e-01,1.101415556186434497e+00,9.427846387469709377e-01,-1.431496192441117365e+00,4.329659545748985594e-01,-2.661754439403975603e+00,5.820774747744158484e-01,1.784748371188824567e+00,-2.471631661172625005e+00,2.503136586411929820e-01,1.062182599475490097e+00,thomas,1
41,-0.004249902814569499,-66.65487349390588,19.215763157894713,0.00042365092868421728,287.30082390076154,0.20499999999999829,-6.780420886500935218e+00,7.058383413390333094e-02,1.273151838770797628e+00,8.033584842716483543e-01,-5.210157011292738005e+00,1.545762942966696918e-01,-1.706796731119799571e+00,4.857472569768013781e-01,-1.337650763052301350e+00,-1.126557945400749938e+00,2.998027556992711062e+00,1.157205032900896935e+00,thomas,0
42,-0.0036095278145695,-3.0829203689058273,23.52576315789471,0.001422954936039789,212.39445363506204,0.035000000000003695,-1.138676629546414298e-01,2.870601491096021807e+00,1.463404808296375315e+00,3.289554079846647383e+00,1.458934772519021039e-01,2.915627815339824735e+00,-8.220293825374027641e-01,1.183801333446090620e+00,1.956340173362895563e+00,-5.017243204610304375e-01,2.021559872756560627e-01,-5.055019363513260089e-01,thomas,1
43,-0.003609402814569499,0.5175483810941437,23.89076315789471,0.0010977616928892172,147.32211963182073,0.019999999999996021,-1.510522288157457371e+00,1.095070311525933038e+00,1.505560349417871535e+00,8.855528974248627616e-01,-1.308992602834673225e+00,1.125854754747777076e+00,-4.657527981200950129e-01,2.893633885577186593e+00,1.050596395444334696e+00,-2.347089932114861277e+00,4.013742227957594721e+00,-4.491758944120652686e+00,thomas,1
44,-0.0010477778145694995,14.918485881094156,22.815763157894708,0.0053173162579914319,159.04556814812096,0.094999999999998863,-3.338652124444773328e+00,1.043302784824548635e+00,1.992488339805008168e+00,4.023390017774183036e+00,-3.192101731698305578e+00,1.154314162847926539e+00,-5.598431495445681527e+00,2.537449505244872672e+00,-2.338572207706050232e+00,-3.872236471677009906e+00,2.310122999884463901e+00,4.564507494458331038e+00,thomas,0
45,-0.0010480278145694995,-10.536201618905832,19.35076315789471,0.0018040845323875484,217.4417407067063,0.28999999999999915,-5.212401035795608539e-01,8.089241203554193849e-01,9.597868879665200081e-01,1.106752828514616427e+00,-8.635893781962089566e-01,8.083839878486093200e-01,-2.396806001173351408e+00,1.087010095223505557e+00,-1.746068757533788540e+00,-1.034192903507018180e+01,7.571981118738263516e-01,-4.933281071464815426e+00,thomas,0
46,0.008718847185430501,-24.34784224390585,12.100763157894711,0.0088219065461710138,53.34308713197322,0.25999999999999801,-1.390542733726829239e+00,-1.060906606634969551e-01,1.214377936874433184e+00,4.025963366505331820e+00,-1.411163226701322326e+00,-6.505682733877798940e-02,-1.151151863923940200e+00,4.075581929017814131e-01,-1.114148061026536851e+00,-4.152605774773232561e+00,1.061735858228457952e+00,-3.904611705278790978e+00,thomas,1
47,-0.0040897778145695,2.852079631094151,4.785763157894706,0.00084730185736843499,163.05952078707801,0.125,-5.132850019992970525e-01,1.777724886685634109e+00,1.627576671799661368e+00,1.171415837863188480e+00,-6.775241958542413956e-01,1.786693001130141845e+00,-1.394247934010956591e+00,1.458615608771086869e+00,-1.644505957912756999e+00,-3.012899821286660451e+00,2.636064155734889614e+00,2.103537838155730810e+00,thomas,1
48,-8.72778145694995e-05,-54.2507328689058,2.8907631578947104,0.0025566076522415397,165.70348952746031,0.049999999999997158,3.953519139901081475e-02,6.362865427778521266e-01,6.674307410703347321e-01,6.961653285950119008e-01,1.222222634055675494e-01,6.962491991791236456e-01,-3.452881610752677743e-01,9.632330400410485383e-02,-3.097365725165219796e-01,-8.923749470059775257e-01,3.916376065081595415e-01,7.637637704288667839e-01,thomas,0
49,-0.003769652814569499,6.6278608810941515,2.095763157894716,0.0023090435756769512,135.06937119227786,0.024999999999998579,-4.518407472562513405e-01,1.044668212707728472e+00,1.656740457069910022e+00,1.309784868341850705e+00,-2.947552728105957143e-01,1.137791520704471759e+00,-7.823062505120239152e+00,2.408340735231845997e+00,4.383958476152024275e+00,-1.542695526674241258e+00,2.972130967632667709e+00,1.472444484003425647e+00,thomas,0
50,0.0007130971854305006,-13.672217243905838,0.7507631578947098,0.0012807500182998241,206.18888909889324,0.060000000000002274,6.501799432673673962e-04,6.066626943558459661e-01,8.311419593841837816e-01,2.142503656305481674e-01,1.296743122090419087e-01,7.138002914968105683e-01,-4.167693779669648935e-01,1.331818869805072303e-01,2.763817447698965202e-01,-3.784498985444645358e-01,6.814145736449012114e-02,-2.463056232706794524e-01,thomas,0
51,-0.002489027814569499,57.93231400609416,-0.7342368421052896,0.0023088702323863937,245.55031607345407,0.025000000000005684,-2.471452976388346656e-01,5.857657111002400052e-01,1.265250393972025433e+00,7.158158435504013983e-01,-2.900176580735445708e-01,5.563631156442110370e-01,-2.641100724365291530e+00,1.273960806471257368e-01,-9.345114524367281739e-01,-1.545537366930261891e+00,1.524109817130626099e-01,4.659977965761941121e-01,thomas,1
52,-0.0034494028145694994,45.84012650609414,-2.80423684210529,0.0024596102809947354,212.40808801432243,0.17500000000000426,-3.931247825744384361e+00,1.030954567446234149e+00,3.008567318427750159e+00,1.350361611478003043e+00,-3.639123500873269634e+00,9.125272128691166440e-01,-8.151447353826823061e+00,1.460183078215987029e+00,-5.021273111631431973e+00,-4.491437620433625710e+00,6.428243955749588956e+00,-2.729485157249836202e+00,thomas,1
53,-0.0040897778145695,14.19254838109417,-6.384236842105288,0.00055468927112393258,260.89381850848349,0.10499999999999687,-4.449542414106614774e-01,1.044193281270098028e+00,1.905470433091586813e+00,3.174093935829186641e+00,-2.427932492533302067e-01,1.128282571552526869e+00,-1.589536186028518205e+00,6.736822332160814497e-01,-1.379096499257161712e+00,-2.827629402445838713e-02,2.827259988585081318e-01,1.918754216103224775e-01,thomas,0
54,-0.004249902814569499,14.602157756094165,-11.23423684210529,0.00042365092868421728,133.10547454610682,0.055000000000006821,,,,,,,,,,,,,thomas,1
55,-0.0032892778145694997,16.690673381094157,-13.434236842105285,0.0017465627493737524,140.02380689184383,0.024999999999998579,,,,,,,,,,,,,thomas,0
56,-0.0012079028145694994,-22.49370161890584,-15.974236842105292,0.0047926121123428086,154.0513287278383,0.085000000000000853,,,,,,,,,,,,,thomas,1
57,-0.2121084445084504,8.372982937457886,-3.7546024464832044,0.23546491259444444,50.718609291950443,0.125,-9.512905203511796692e-01,6.057721979102913545e-01,2.791209153150821631e+00,2.641432153557539131e+00,-8.859961041233958001e-01,7.385168153562986504e-01,-5.233111981776789046e-01,1.263442611859767917e+00,1.209487084910464638e+00,-1.698958337508667205e+00,1.681833082741476471e+00,-1.273195639026131198e+00,michal,0
58,0.22708680549154958,16.280951687457897,0.5653975535167959,0.31937301485662395,60.198145215175956,0.074999999999995737,-1.635369889823766965e+00,1.623787734464655408e+00,1.820912320573196297e+00,2.303602203908675872e+00,-1.562598299897729026e+00,1.614402307187357222e+00,-5.878247842381608912e+00,2.399051173668687920e+00,4.019060809787766253e+00,-3.222850371011851678e+00,6.369205364484874288e+00,-6.923503729682284558e+00,michal,0
59,-0.20198319450845043,-22.880376437542097,3.135397553516796,0.24330873621565538,90.720999278329117,0.084999999999993747,-1.521208245504075629e+00,4.273667690706802524e+00,1.228634515110237579e+00,9.433280006910100823e-01,-2.205447098150436158e+00,3.262906777452907914e+00,-2.351810407696217187e+00,7.687215938237781376e-01,-1.407241796201619266e+00,-1.963172674825169661e+00,1.859153673851369426e+00,-1.314312715162788470e+00,michal,0
60,0.38487818049154954,-2.0847514375421095,4.195397553516798,0.15660989749374082,64.000489511525174,0.045000000000001705,-1.350114195098802483e+00,5.598819477495451391e-01,1.414390129711527777e+00,6.095807126465196957e-01,-1.391504654518401107e+00,5.268246778530595309e-01,-2.119149521312626572e-01,2.204062584927357626e+00,9.661835556322113661e-01,-2.383355398084708199e+00,5.456693018493131930e+00,2.004060628112778186e+00,michal,1
61,0.31061493049154953,3.397904812457895,2.8703975535167956,0.17249742914442953,38.971742998220343,0.12999999999999545,-1.300958791304364759e+00,1.130927635066800496e+00,1.283732364294284611e+00,1.073652039859454899e+00,-1.675205164057021801e+00,1.335304533674405825e+00,-1.814645530619520830e-01,2.799078596415708997e+00,1.135954327127647989e+00,-2.824903127593338503e+00,3.254970879600115996e+00,-2.238294830836487836e+00,michal,1
62,0.0934434304915496,21.7219673124579,0.2553975535167936,0.29905681184089006,89.069812855338157,0.085000000000000853,-2.002432524680056503e+00,1.510041655152888351e+00,3.441956366232381992e+00,1.263751665447214068e+00,-1.649510769540065258e+00,1.650296904252059660e+00,-3.890350820929473930e+00,1.325137977339247541e+01,4.449584733646593016e+00,-8.432187912261631668e-01,5.359507202170123996e+00,2.900981255943110959e+00,michal,1
63,0.16242555549154958,40.765717312457916,-2.2246024464832033,0.35957076996901371,144.11827899541606,0.22499999999999432,-3.066694509973384442e+00,1.593570221745605808e+00,2.239728375877798605e+00,2.576920358952998313e+00,-3.266976276350413322e+00,1.556505620329589723e+00,-7.877647323436762328e+00,1.837136428693227908e+00,-3.156330237518965021e+00,-2.787587972880276155e+00,2.052590827494280123e+00,-1.356108248657864834e+00,michal,0
64,0.3703153054915495,-6.074907687542106,-3.789602446483208,0.11754283462948466,75.377147418201446,0.039999999999999147,-1.661431752463570444e+00,9.148931973760366931e-01,1.543264288299071474e+00,3.022830955310093159e+00,-1.297038977039051133e+00,1.035317419737234124e+00,-2.112467736760677184e+01,1.044738439565731802e+01,-1.542074134790656181e+01,-1.219967442464631402e+00,3.895588238934760028e+00,2.199213126775088512e+00,michal,1
65,-0.06946106950845043,5.0513423124578924,-1.2146024464831982,0.39189209863071683,59.588257056882846,0.23499999999999943,-1.626821123946470049e+00,5.701523400882393400e-01,1.667042513467579257e+00,1.007857620168277846e+00,-2.001257588967441325e+00,6.439668386823423907e-01,-2.071433907328165402e-01,1.522443886608271457e+00,4.440087712892198946e-01,-1.019604903332950396e+00,6.009224999571662895e-01,5.044650486903454745e-01,michal,1
66,-0.7149586945084504,17.679232937457883,2.7453975535167956,0.35546056121282205,143.45701954805517,0.045000000000001705,-1.599987497720519514e+00,3.485968244350497458e-01,1.101415556186434497e+00,9.427846387469709377e-01,-1.621877493547092985e+00,4.329659545748985594e-01,-3.819238420377752963e+00,5.820774747744158484e-01,-2.869437227059738138e+00,-2.471631661172625005e+00,5.660267497863917807e-01,-1.464008570811004439e+00,michal,0
67,0.019028930491549564,12.703295437457895,3.6503975535167967,0.37808009020039324,22.71994027882101,0.0,-1.917063598766528765e+00,3.025013574754625623e+00,1.311141845655313221e+00,2.675156047008415694e+00,-2.181641005592731997e+00,2.799278066939876908e+00,-1.078647874581024091e+01,5.005660656452666224e+00,-3.593100988136146423e+00,-4.376407095475966180e+00,6.673858320579614478e+00,3.639885324672915257e+00,michal,0
68,0.31669593049154954,5.493764187457897,1.4203975535167999,0.23099512081954787,66.69216775409231,0.070000000000000284,-5.084763211933275295e-01,2.653023526232958673e+00,1.413178867556545759e+00,1.326582465509627440e+00,-3.876698451091247777e-01,2.798704832416524457e+00,-2.055420376482594680e+00,1.323559675275938874e+00,-2.588998502550099445e+00,-4.566157537435389990e+00,2.163320188821205914e+00,-2.280730418443281060e+00,michal,0
69,0.4752348054915496,36.313529812457894,-2.489602446483204,0.090530838287897084,82.333979072655808,0.15999999999999659,-1.510522288157457371e+00,1.095070311525933038e+00,1.505560349417871535e+00,8.855528974248627616e-01,-1.308992602834673225e+00,1.125854754747777076e+00,-4.657527981200950129e-01,2.893633885577186593e+00,1.050596395444334696e+00,-2.347089932114861277e+00,4.170094646367661362e+00,-4.491758944120652686e+00,michal,1
70,0.49866055549154953,4.1039204374578935,-4.9096024464832055,0.012474297028665576,24.634646485480559,0.15000000000000568,-3.338652124444773328e+00,9.140620673601885793e-01,1.992488339805008168e+00,4.107796419046567671e+00,-3.192101731698305578e+00,9.931003830768229124e-01,-5.598431495445681527e+00,2.537449505244872672e+00,-2.338572207706050232e+00,-1.720195332935414934e+00,2.248421783515009764e+00,-1.277394393998990463e+00,michal,0
